geo_accession,split,species
GSM3534321,TRAIN,HUMAN
GSM3534347,TRAIN,HUMAN
GSM3534390,TRAIN,HUMAN
GSM3534399,TRAIN,HUMAN
GSM3534427,TRAIN,HUMAN
GSM3535567,TRAIN,HUMAN
GSM3535806,TRAIN,HUMAN
GSM3535896,TRAIN,HUMAN
GSM3536191,TRAIN,HUMAN
GSM3538026,TRAIN,HUMAN
GSM3538061,TRAIN,HUMAN
GSM3539248,TRAIN,HUMAN
GSM3540286,TRAIN,HUMAN
GSM3543628,TRAIN,HUMAN
GSM3543649,TRAIN,HUMAN
GSM3543655,TRAIN,HUMAN
GSM3551458,TRAIN,HUMAN
GSM3553616,TRAIN,HUMAN
GSM3555043,TRAIN,HUMAN
GSM3555183,TRAIN,HUMAN
GSM3555755,TRAIN,HUMAN
GSM3558619,TRAIN,HUMAN
GSM3559694,TRAIN,HUMAN
GSM3559943,TRAIN,HUMAN
GSM3559977,TRAIN,HUMAN
GSM3561318,TRAIN,HUMAN
GSM3561867,TRAIN,HUMAN
GSM3562069,TRAIN,HUMAN
GSM3563684,TRAIN,HUMAN
GSM3564042,TRAIN,HUMAN
GSM3564095,TRAIN,HUMAN
GSM3564299,TRAIN,HUMAN
GSM3564301,TRAIN,HUMAN
GSM3564815,TRAIN,HUMAN
GSM3566509,TRAIN,HUMAN
GSM3567369,TRAIN,HUMAN
GSM3567451,TRAIN,HUMAN
GSM3567452,TRAIN,HUMAN
GSM3568561,TRAIN,HUMAN
GSM3569296,TRAIN,HUMAN
GSM3573406,TRAIN,HUMAN
GSM3573706,TRAIN,HUMAN
GSM3573948,TRAIN,HUMAN
GSM3573964,TRAIN,HUMAN
GSM3574085,TRAIN,HUMAN
GSM3574086,TRAIN,HUMAN
GSM3574108,TRAIN,HUMAN
GSM3575645,TRAIN,HUMAN
GSM3575649,TRAIN,HUMAN
GSM3576151,TRAIN,HUMAN
GSM3576164,TRAIN,HUMAN
GSM3576359,TRAIN,HUMAN
GSM3577708,TRAIN,HUMAN
GSM3577715,TRAIN,HUMAN
GSM3577819,TRAIN,HUMAN
GSM3578753,TRAIN,HUMAN
GSM3579327,TRAIN,HUMAN
GSM3580303,TRAIN,HUMAN
GSM3580319,TRAIN,HUMAN
GSM3580871,TRAIN,HUMAN
GSM3581523,TRAIN,HUMAN
GSM3581702,TRAIN,HUMAN
GSM3582117,TRAIN,HUMAN
GSM3582248,TRAIN,HUMAN
GSM3582348,TRAIN,HUMAN
GSM3582370,TRAIN,HUMAN
GSM3582960,TRAIN,HUMAN
GSM3582983,TRAIN,HUMAN
GSM3583189,TRAIN,HUMAN
GSM3583637,TRAIN,HUMAN
GSM3583728,TRAIN,HUMAN
GSM3583768,TRAIN,HUMAN
GSM3583773,TRAIN,HUMAN
GSM3586007,TRAIN,HUMAN
GSM3586029,TRAIN,HUMAN
GSM3586461,TRAIN,HUMAN
GSM3586521,TRAIN,HUMAN
GSM3586534,TRAIN,HUMAN
GSM3586536,TRAIN,HUMAN
GSM3586538,TRAIN,HUMAN
GSM3586548,TRAIN,HUMAN
GSM3586638,TRAIN,HUMAN
GSM3586661,TRAIN,HUMAN
GSM3586754,TRAIN,HUMAN
GSM3586771,TRAIN,HUMAN
GSM3587550,TRAIN,HUMAN
GSM3587564,TRAIN,HUMAN
GSM3587571,TRAIN,HUMAN
GSM3587625,TRAIN,HUMAN
GSM3587865,TRAIN,HUMAN
GSM3589686,TRAIN,HUMAN
GSM3591023,TRAIN,HUMAN
GSM3591040,TRAIN,HUMAN
GSM3591072,TRAIN,HUMAN
GSM3591504,TRAIN,HUMAN
GSM3591826,TRAIN,HUMAN
GSM3592302,TRAIN,HUMAN
GSM3592506,TRAIN,HUMAN
GSM3593961,TRAIN,HUMAN
GSM3593973,TRAIN,HUMAN
GSM3594004,TRAIN,HUMAN
GSM3595490,TRAIN,HUMAN
GSM3595917,TRAIN,HUMAN
GSM3596632,TRAIN,HUMAN
GSM3596798,TRAIN,HUMAN
GSM3597723,TRAIN,HUMAN
GSM3597750,TRAIN,HUMAN
GSM3597900,TRAIN,HUMAN
GSM3602151,TRAIN,HUMAN
GSM3602687,TRAIN,HUMAN
GSM3602911,TRAIN,HUMAN
GSM3602950,TRAIN,HUMAN
GSM3603090,TRAIN,HUMAN
GSM3603194,TRAIN,HUMAN
GSM3607897,TRAIN,HUMAN
GSM3610167,TRAIN,HUMAN
GSM3610185,TRAIN,HUMAN
GSM3610202,TRAIN,HUMAN
GSM3610214,TRAIN,HUMAN
GSM3610224,TRAIN,HUMAN
GSM3610617,TRAIN,HUMAN
GSM3611835,TRAIN,HUMAN
GSM3612352,TRAIN,HUMAN
GSM3612386,TRAIN,HUMAN
GSM3612444,TRAIN,HUMAN
GSM3612847,TRAIN,HUMAN
GSM3613117,TRAIN,HUMAN
GSM3613196,TRAIN,HUMAN
GSM3613204,TRAIN,HUMAN
GSM3613272,TRAIN,HUMAN
GSM3613420,TRAIN,HUMAN
GSM3613581,TRAIN,HUMAN
GSM3613636,TRAIN,HUMAN
GSM3613650,TRAIN,HUMAN
GSM3613700,TRAIN,HUMAN
GSM3614717,TRAIN,HUMAN
GSM3617842,TRAIN,HUMAN
GSM3617878,TRAIN,HUMAN
GSM3619275,TRAIN,HUMAN
GSM3619382,TRAIN,HUMAN
GSM3625355,TRAIN,HUMAN
GSM3625608,TRAIN,HUMAN
GSM3629598,TRAIN,HUMAN
GSM3629640,TRAIN,HUMAN
GSM3629898,TRAIN,HUMAN
GSM3633025,TRAIN,HUMAN
GSM3633690,TRAIN,HUMAN
GSM3634140,TRAIN,HUMAN
GSM3635345,TRAIN,HUMAN
GSM3635639,TRAIN,HUMAN
GSM3635667,TRAIN,HUMAN
GSM3636508,TRAIN,HUMAN
GSM3636520,TRAIN,HUMAN
GSM3636523,TRAIN,HUMAN
GSM3637572,TRAIN,HUMAN
GSM3639530,TRAIN,HUMAN
GSM3639694,TRAIN,HUMAN
GSM3640346,TRAIN,HUMAN
GSM3640447,TRAIN,HUMAN
GSM3656786,TRAIN,HUMAN
GSM3656798,TRAIN,HUMAN
GSM3656834,TRAIN,HUMAN
GSM3659404,TRAIN,HUMAN
GSM3659717,TRAIN,HUMAN
GSM3659718,TRAIN,HUMAN
GSM3660566,TRAIN,HUMAN
GSM3661795,TRAIN,HUMAN
GSM3662885,TRAIN,HUMAN
GSM3662898,TRAIN,HUMAN
GSM3662990,TRAIN,HUMAN
GSM3663043,TRAIN,HUMAN
GSM3663116,TRAIN,HUMAN
GSM3663166,TRAIN,HUMAN
GSM3663179,TRAIN,HUMAN
GSM3663283,TRAIN,HUMAN
GSM3663304,TRAIN,HUMAN
GSM3663418,TRAIN,HUMAN
GSM3663507,TRAIN,HUMAN
GSM3663512,TRAIN,HUMAN
GSM3663616,TRAIN,HUMAN
GSM3663635,TRAIN,HUMAN
GSM3663848,TRAIN,HUMAN
GSM3664054,TRAIN,HUMAN
GSM3664566,TRAIN,HUMAN
GSM3664576,TRAIN,HUMAN
GSM3664625,TRAIN,HUMAN
GSM3664635,TRAIN,HUMAN
GSM3664691,TRAIN,HUMAN
GSM3664699,TRAIN,HUMAN
GSM3664951,TRAIN,HUMAN
GSM3666164,TRAIN,HUMAN
GSM3666603,TRAIN,HUMAN
GSM3667498,TRAIN,HUMAN
GSM3667504,TRAIN,HUMAN
GSM3668249,TRAIN,HUMAN
GSM3669361,TRAIN,HUMAN
GSM3669423,TRAIN,HUMAN
GSM3670391,TRAIN,HUMAN
GSM3671545,TRAIN,HUMAN
GSM3671668,TRAIN,HUMAN
GSM3671683,TRAIN,HUMAN
GSM3672170,TRAIN,HUMAN
GSM3673538,TRAIN,HUMAN
GSM3673615,TRAIN,HUMAN
GSM3673785,TRAIN,HUMAN
GSM3675997,TRAIN,HUMAN
GSM3678275,TRAIN,HUMAN
GSM3678706,TRAIN,HUMAN
GSM3678728,TRAIN,HUMAN
GSM3678763,TRAIN,HUMAN
GSM3678772,TRAIN,HUMAN
GSM3679633,TRAIN,HUMAN
GSM3679947,TRAIN,HUMAN
GSM3680382,TRAIN,HUMAN
GSM3680666,TRAIN,HUMAN
GSM3681266,TRAIN,HUMAN
GSM3682499,TRAIN,HUMAN
GSM3682790,TRAIN,HUMAN
GSM3683850,TRAIN,HUMAN
GSM3683926,TRAIN,HUMAN
GSM3684386,TRAIN,HUMAN
GSM3684636,TRAIN,HUMAN
GSM3688403,TRAIN,HUMAN
GSM3688641,TRAIN,HUMAN
GSM3688829,TRAIN,HUMAN
GSM3688856,TRAIN,HUMAN
GSM3688871,TRAIN,HUMAN
GSM3688881,TRAIN,HUMAN
GSM3689269,TRAIN,HUMAN
GSM3690391,TRAIN,HUMAN
GSM3690411,TRAIN,HUMAN
GSM3692048,TRAIN,HUMAN
GSM3692969,TRAIN,HUMAN
GSM3693202,TRAIN,HUMAN
GSM3693348,TRAIN,HUMAN
GSM3693370,TRAIN,HUMAN
GSM3694096,TRAIN,HUMAN
GSM3700858,TRAIN,HUMAN
GSM3700862,TRAIN,HUMAN
GSM3702294,TRAIN,HUMAN
GSM3702389,TRAIN,HUMAN
GSM3702678,TRAIN,HUMAN
GSM3703251,TRAIN,HUMAN
GSM3704390,TRAIN,HUMAN
GSM3704458,TRAIN,HUMAN
GSM3711243,TRAIN,HUMAN
GSM3711378,TRAIN,HUMAN
GSM3711676,TRAIN,HUMAN
GSM3711696,TRAIN,HUMAN
GSM3711703,TRAIN,HUMAN
GSM3712119,TRAIN,HUMAN
GSM3712390,TRAIN,HUMAN
GSM3712398,TRAIN,HUMAN
GSM3714561,TRAIN,HUMAN
GSM3714631,TRAIN,HUMAN
GSM3715169,TRAIN,HUMAN
GSM3717626,TRAIN,HUMAN
GSM3721378,TRAIN,HUMAN
GSM3721397,TRAIN,HUMAN
GSM3722689,TRAIN,HUMAN
GSM3722955,TRAIN,HUMAN
GSM3722991,TRAIN,HUMAN
GSM3723226,TRAIN,HUMAN
GSM3723262,TRAIN,HUMAN
GSM3723317,TRAIN,HUMAN
GSM3723713,TRAIN,HUMAN
GSM3723982,TRAIN,HUMAN
GSM3724054,TRAIN,HUMAN
GSM3724069,TRAIN,HUMAN
GSM3724088,TRAIN,HUMAN
GSM3724147,TRAIN,HUMAN
GSM3724150,TRAIN,HUMAN
GSM3724156,TRAIN,HUMAN
GSM3724225,TRAIN,HUMAN
GSM3724872,TRAIN,HUMAN
GSM3728111,TRAIN,HUMAN
GSM3728957,TRAIN,HUMAN
GSM3730954,TRAIN,HUMAN
GSM3731199,TRAIN,HUMAN
GSM3731214,TRAIN,HUMAN
GSM3732725,TRAIN,HUMAN
GSM3732888,TRAIN,HUMAN
GSM3733011,TRAIN,HUMAN
GSM3733036,TRAIN,HUMAN
GSM3733096,TRAIN,HUMAN
GSM3733501,TRAIN,HUMAN
GSM3734963,TRAIN,HUMAN
GSM3734976,TRAIN,HUMAN
GSM3735319,TRAIN,HUMAN
GSM3735329,TRAIN,HUMAN
GSM3735375,TRAIN,HUMAN
GSM3736559,TRAIN,HUMAN
GSM3736591,TRAIN,HUMAN
GSM3736865,TRAIN,HUMAN
GSM3737185,TRAIN,HUMAN
GSM3737484,TRAIN,HUMAN
GSM3738744,TRAIN,HUMAN
GSM3738750,TRAIN,HUMAN
GSM3743990,TRAIN,HUMAN
GSM3744031,TRAIN,HUMAN
GSM3744693,TRAIN,HUMAN
GSM3745879,TRAIN,HUMAN
GSM3745892,TRAIN,HUMAN
GSM3745978,TRAIN,HUMAN
GSM3746046,TRAIN,HUMAN
GSM3746290,TRAIN,HUMAN
GSM3746500,TRAIN,HUMAN
GSM3747772,TRAIN,HUMAN
GSM3752537,TRAIN,HUMAN
GSM3752770,TRAIN,HUMAN
GSM3753021,TRAIN,HUMAN
GSM3753511,TRAIN,HUMAN
GSM3754005,TRAIN,HUMAN
GSM3754130,TRAIN,HUMAN
GSM3755366,TRAIN,HUMAN
GSM3757940,TRAIN,HUMAN
GSM3761237,TRAIN,HUMAN
GSM3762507,TRAIN,HUMAN
GSM3762508,TRAIN,HUMAN
GSM3762683,TRAIN,HUMAN
GSM3762741,TRAIN,HUMAN
GSM3762770,TRAIN,HUMAN
GSM3763009,TRAIN,HUMAN
GSM3763010,TRAIN,HUMAN
GSM3763196,TRAIN,HUMAN
GSM3763211,TRAIN,HUMAN
GSM3765256,TRAIN,HUMAN
GSM3765281,TRAIN,HUMAN
GSM3768080,TRAIN,HUMAN
GSM3768460,TRAIN,HUMAN
GSM3769197,TRAIN,HUMAN
GSM3770695,TRAIN,HUMAN
GSM3772968,TRAIN,HUMAN
GSM3775706,TRAIN,HUMAN
GSM3780741,TRAIN,HUMAN
GSM3781274,TRAIN,HUMAN
GSM3783535,TRAIN,HUMAN
GSM3785365,TRAIN,HUMAN
GSM3785376,TRAIN,HUMAN
GSM3785432,TRAIN,HUMAN
GSM3785458,TRAIN,HUMAN
GSM3785462,TRAIN,HUMAN
GSM3786908,TRAIN,HUMAN
GSM3788564,TRAIN,HUMAN
GSM3788599,TRAIN,HUMAN
GSM3790261,TRAIN,HUMAN
GSM3790290,TRAIN,HUMAN
GSM3790351,TRAIN,HUMAN
GSM3790357,TRAIN,HUMAN
GSM3790830,TRAIN,HUMAN
GSM3790841,TRAIN,HUMAN
GSM3801032,TRAIN,HUMAN
GSM3814368,TRAIN,HUMAN
GSM3814765,TRAIN,HUMAN
GSM3814800,TRAIN,HUMAN
GSM3814984,TRAIN,HUMAN
GSM3815002,TRAIN,HUMAN
GSM3820297,TRAIN,HUMAN
GSM3822274,TRAIN,HUMAN
GSM3827191,TRAIN,HUMAN
GSM3827196,TRAIN,HUMAN
GSM3828602,TRAIN,HUMAN
GSM3828692,TRAIN,HUMAN
GSM3828719,TRAIN,HUMAN
GSM3828794,TRAIN,HUMAN
GSM3834538,TRAIN,HUMAN
GSM3834699,TRAIN,HUMAN
GSM3837160,TRAIN,HUMAN
GSM3839998,TRAIN,HUMAN
GSM3840015,TRAIN,HUMAN
GSM3843936,TRAIN,HUMAN
GSM3851703,TRAIN,HUMAN
GSM3852894,TRAIN,HUMAN
GSM3853954,TRAIN,HUMAN
GSM3855393,TRAIN,HUMAN
GSM3855592,TRAIN,HUMAN
GSM3855655,TRAIN,HUMAN
GSM3855663,TRAIN,HUMAN
GSM3860767,TRAIN,HUMAN
GSM3860992,TRAIN,HUMAN
GSM3861684,TRAIN,HUMAN
GSM3863257,TRAIN,HUMAN
GSM3878112,TRAIN,HUMAN
GSM3882341,TRAIN,HUMAN
GSM3884718,TRAIN,HUMAN
GSM3885089,TRAIN,HUMAN
GSM3887769,TRAIN,HUMAN
GSM3889300,TRAIN,HUMAN
GSM3891766,TRAIN,HUMAN
GSM3891852,TRAIN,HUMAN
GSM3891863,TRAIN,HUMAN
GSM3893114,TRAIN,HUMAN
GSM3893297,TRAIN,HUMAN
GSM3893369,TRAIN,HUMAN
GSM3893445,TRAIN,HUMAN
GSM3893482,TRAIN,HUMAN
GSM3893625,TRAIN,HUMAN
GSM3897058,TRAIN,HUMAN
GSM3897508,TRAIN,HUMAN
GSM3898080,TRAIN,HUMAN
GSM3898102,TRAIN,HUMAN
GSM3898270,TRAIN,HUMAN
GSM3898285,TRAIN,HUMAN
GSM3900892,TRAIN,HUMAN
GSM3901016,TRAIN,HUMAN
GSM3901070,TRAIN,HUMAN
GSM3901261,TRAIN,HUMAN
GSM3904606,TRAIN,HUMAN
GSM3905234,TRAIN,HUMAN
GSM3906581,TRAIN,HUMAN
GSM3906715,TRAIN,HUMAN
GSM3906742,TRAIN,HUMAN
GSM3906774,TRAIN,HUMAN
GSM3906825,TRAIN,HUMAN
GSM3906871,TRAIN,HUMAN
GSM3907070,TRAIN,HUMAN
GSM3907101,TRAIN,HUMAN
GSM3907285,TRAIN,HUMAN
GSM3907300,TRAIN,HUMAN
GSM3907302,TRAIN,HUMAN
GSM3907319,TRAIN,HUMAN
GSM3909677,TRAIN,HUMAN
GSM3911223,TRAIN,HUMAN
GSM3911240,TRAIN,HUMAN
GSM3911245,TRAIN,HUMAN
GSM3911413,TRAIN,HUMAN
GSM3912772,TRAIN,HUMAN
GSM3913530,TRAIN,HUMAN
GSM3914275,TRAIN,HUMAN
GSM3914303,TRAIN,HUMAN
GSM3914624,TRAIN,HUMAN
GSM3914632,TRAIN,HUMAN
GSM3914633,TRAIN,HUMAN
GSM3914660,TRAIN,HUMAN
GSM3926745,TRAIN,HUMAN
GSM3927951,TRAIN,HUMAN
GSM3930209,TRAIN,HUMAN
GSM3934411,TRAIN,HUMAN
GSM3935889,TRAIN,HUMAN
GSM3936296,TRAIN,HUMAN
GSM3936308,TRAIN,HUMAN
GSM3937090,TRAIN,HUMAN
GSM3940600,TRAIN,HUMAN
GSM3941522,TRAIN,HUMAN
GSM3943988,TRAIN,HUMAN
GSM3945666,TRAIN,HUMAN
GSM3946198,TRAIN,HUMAN
GSM3946236,TRAIN,HUMAN
GSM3946522,TRAIN,HUMAN
GSM3948739,TRAIN,HUMAN
GSM3954979,TRAIN,HUMAN
GSM3955218,TRAIN,HUMAN
GSM3955777,TRAIN,HUMAN
GSM3956171,TRAIN,HUMAN
GSM3956224,TRAIN,HUMAN
GSM3960702,TRAIN,HUMAN
GSM3962510,TRAIN,HUMAN
GSM3962519,TRAIN,HUMAN
GSM3962553,TRAIN,HUMAN
GSM3962949,TRAIN,HUMAN
GSM3963804,TRAIN,HUMAN
GSM3965473,TRAIN,HUMAN
GSM3967203,TRAIN,HUMAN
GSM3972209,TRAIN,HUMAN
GSM3972303,TRAIN,HUMAN
GSM3972338,TRAIN,HUMAN
GSM3972883,TRAIN,HUMAN
GSM3974502,TRAIN,HUMAN
GSM3974586,TRAIN,HUMAN
GSM3974603,TRAIN,HUMAN
GSM3974645,TRAIN,HUMAN
GSM3974846,TRAIN,HUMAN
GSM3975857,TRAIN,HUMAN
GSM3976059,TRAIN,HUMAN
GSM3976111,TRAIN,HUMAN
GSM3976445,TRAIN,HUMAN
GSM3977078,TRAIN,HUMAN
GSM3978478,TRAIN,HUMAN
GSM3978488,TRAIN,HUMAN
GSM3978689,TRAIN,HUMAN
GSM3983049,TRAIN,HUMAN
GSM3983127,TRAIN,HUMAN
GSM3983140,TRAIN,HUMAN
GSM3983170,TRAIN,HUMAN
GSM3983957,TRAIN,HUMAN
GSM3984151,TRAIN,HUMAN
GSM3986246,TRAIN,HUMAN
GSM3986422,TRAIN,HUMAN
GSM3989614,TRAIN,HUMAN
GSM3993156,TRAIN,HUMAN
GSM3993258,TRAIN,HUMAN
GSM3995062,TRAIN,HUMAN
GSM3995404,TRAIN,HUMAN
GSM3996905,TRAIN,HUMAN
GSM3998207,TRAIN,HUMAN
GSM3998272,TRAIN,HUMAN
GSM3998281,TRAIN,HUMAN
GSM3998324,TRAIN,HUMAN
GSM4002818,TRAIN,HUMAN
GSM4005275,TRAIN,HUMAN
GSM4006781,TRAIN,HUMAN
GSM4007081,TRAIN,HUMAN
GSM4007083,TRAIN,HUMAN
GSM4007181,TRAIN,HUMAN
GSM4007356,TRAIN,HUMAN
GSM4007361,TRAIN,HUMAN
GSM4008426,TRAIN,HUMAN
GSM4008460,TRAIN,HUMAN
GSM4010495,TRAIN,HUMAN
GSM4010666,TRAIN,HUMAN
GSM4012508,TRAIN,HUMAN
GSM4012563,TRAIN,HUMAN
GSM4013246,TRAIN,HUMAN
GSM4015463,TRAIN,HUMAN
GSM4018851,TRAIN,HUMAN
GSM4023570,TRAIN,HUMAN
GSM4023821,TRAIN,HUMAN
GSM4026453,TRAIN,HUMAN
GSM4026527,TRAIN,HUMAN
GSM4029731,TRAIN,HUMAN
GSM4036948,TRAIN,HUMAN
GSM4036953,TRAIN,HUMAN
GSM4037060,TRAIN,HUMAN
GSM4037123,TRAIN,HUMAN
GSM4037138,TRAIN,HUMAN
GSM4037141,TRAIN,HUMAN
GSM4037629,TRAIN,HUMAN
GSM4038599,TRAIN,HUMAN
GSM4040391,TRAIN,HUMAN
GSM4041487,TRAIN,HUMAN
GSM4042311,TRAIN,HUMAN
GSM4042506,TRAIN,HUMAN
GSM4042526,TRAIN,HUMAN
GSM4043114,TRAIN,HUMAN
GSM4043130,TRAIN,HUMAN
GSM4043163,TRAIN,HUMAN
GSM4043802,TRAIN,HUMAN
GSM4046825,TRAIN,HUMAN
GSM4047033,TRAIN,HUMAN
GSM4047550,TRAIN,HUMAN
GSM4047565,TRAIN,HUMAN
GSM4048175,TRAIN,HUMAN
GSM4048297,TRAIN,HUMAN
GSM4048680,TRAIN,HUMAN
GSM4050403,TRAIN,HUMAN
GSM4051655,TRAIN,HUMAN
GSM4053689,TRAIN,HUMAN
GSM4054941,TRAIN,HUMAN
GSM4054980,TRAIN,HUMAN
GSM4055206,TRAIN,HUMAN
GSM4055845,TRAIN,HUMAN
GSM4055870,TRAIN,HUMAN
GSM4056863,TRAIN,HUMAN
GSM4057542,TRAIN,HUMAN
GSM4058763,TRAIN,HUMAN
GSM4058779,TRAIN,HUMAN
GSM4059728,TRAIN,HUMAN
GSM4060356,TRAIN,HUMAN
GSM4063513,TRAIN,HUMAN
GSM4063523,TRAIN,HUMAN
GSM4065731,TRAIN,HUMAN
GSM4066092,TRAIN,HUMAN
GSM4066097,TRAIN,HUMAN
GSM4066106,TRAIN,HUMAN
GSM4066297,TRAIN,HUMAN
GSM4066691,TRAIN,HUMAN
GSM4066967,TRAIN,HUMAN
GSM4066974,TRAIN,HUMAN
GSM4067007,TRAIN,HUMAN
GSM4067415,TRAIN,HUMAN
GSM4071646,TRAIN,HUMAN
GSM4071671,TRAIN,HUMAN
GSM4071823,TRAIN,HUMAN
GSM4071888,TRAIN,HUMAN
GSM4072381,TRAIN,HUMAN
GSM4072402,TRAIN,HUMAN
GSM4072405,TRAIN,HUMAN
GSM4073779,TRAIN,HUMAN
GSM4073831,TRAIN,HUMAN
GSM4073832,TRAIN,HUMAN
GSM4074829,TRAIN,HUMAN
GSM4074852,TRAIN,HUMAN
GSM4075481,TRAIN,HUMAN
GSM4075666,TRAIN,HUMAN
GSM4075926,TRAIN,HUMAN
GSM4076005,TRAIN,HUMAN
GSM4078126,TRAIN,HUMAN
GSM4078157,TRAIN,HUMAN
GSM4078858,TRAIN,HUMAN
GSM4079138,TRAIN,HUMAN
GSM4079189,TRAIN,HUMAN
GSM4079201,TRAIN,HUMAN
GSM4079265,TRAIN,HUMAN
GSM4079497,TRAIN,HUMAN
GSM4079791,TRAIN,HUMAN
GSM4080738,TRAIN,HUMAN
GSM4081382,TRAIN,HUMAN
GSM4081720,TRAIN,HUMAN
GSM4081776,TRAIN,HUMAN
GSM4081859,TRAIN,HUMAN
GSM4083324,TRAIN,HUMAN
GSM4083869,TRAIN,HUMAN
GSM4084047,TRAIN,HUMAN
GSM4084746,TRAIN,HUMAN
GSM4085026,TRAIN,HUMAN
GSM4085028,TRAIN,HUMAN
GSM4085085,TRAIN,HUMAN
GSM4085525,TRAIN,HUMAN
GSM4085999,TRAIN,HUMAN
GSM4086499,TRAIN,HUMAN
GSM4086563,TRAIN,HUMAN
GSM4087101,TRAIN,HUMAN
GSM4088745,TRAIN,HUMAN
GSM4089844,TRAIN,HUMAN
GSM4089884,TRAIN,HUMAN
GSM4089948,TRAIN,HUMAN
GSM4089982,TRAIN,HUMAN
GSM4090005,TRAIN,HUMAN
GSM4090046,TRAIN,HUMAN
GSM4090117,TRAIN,HUMAN
GSM4090135,TRAIN,HUMAN
GSM4090240,TRAIN,HUMAN
GSM4094451,TRAIN,HUMAN
GSM4094467,TRAIN,HUMAN
GSM4094676,TRAIN,HUMAN
GSM4094825,TRAIN,HUMAN
GSM4095923,TRAIN,HUMAN
GSM4096902,TRAIN,HUMAN
GSM4098953,TRAIN,HUMAN
GSM4099112,TRAIN,HUMAN
GSM4099208,TRAIN,HUMAN
GSM4100703,TRAIN,HUMAN
GSM4101676,TRAIN,HUMAN
GSM4101692,TRAIN,HUMAN
GSM4101714,TRAIN,HUMAN
GSM4103206,TRAIN,HUMAN
GSM4103433,TRAIN,HUMAN
GSM4104538,TRAIN,HUMAN
GSM4105214,TRAIN,HUMAN
GSM4105833,TRAIN,HUMAN
GSM4106768,TRAIN,HUMAN
GSM4107745,TRAIN,HUMAN
GSM4107780,TRAIN,HUMAN
GSM4107976,TRAIN,HUMAN
GSM4109619,TRAIN,HUMAN
GSM4109632,TRAIN,HUMAN
GSM4109651,TRAIN,HUMAN
GSM4110731,TRAIN,HUMAN
GSM4112916,TRAIN,HUMAN
GSM4114241,TRAIN,HUMAN
GSM4114315,TRAIN,HUMAN
GSM4115654,TRAIN,HUMAN
GSM4116159,TRAIN,HUMAN
GSM4116231,TRAIN,HUMAN
GSM4116292,TRAIN,HUMAN
GSM4116602,TRAIN,HUMAN
GSM4116607,TRAIN,HUMAN
GSM4117128,TRAIN,HUMAN
GSM4117210,TRAIN,HUMAN
GSM4117500,TRAIN,HUMAN
GSM4117711,TRAIN,HUMAN
GSM4117729,TRAIN,HUMAN
GSM4117814,TRAIN,HUMAN
GSM4117851,TRAIN,HUMAN
GSM4117978,TRAIN,HUMAN
GSM4118034,TRAIN,HUMAN
GSM4118068,TRAIN,HUMAN
GSM4118415,TRAIN,HUMAN
GSM4118516,TRAIN,HUMAN
GSM4118571,TRAIN,HUMAN
GSM4118621,TRAIN,HUMAN
GSM4119001,TRAIN,HUMAN
GSM4119088,TRAIN,HUMAN
GSM4119248,TRAIN,HUMAN
GSM4119251,TRAIN,HUMAN
GSM4119272,TRAIN,HUMAN
GSM4120410,TRAIN,HUMAN
GSM4120455,TRAIN,HUMAN
GSM4120458,TRAIN,HUMAN
GSM4120505,TRAIN,HUMAN
GSM4120652,TRAIN,HUMAN
GSM4123921,TRAIN,HUMAN
GSM4126929,TRAIN,HUMAN
GSM4128571,TRAIN,HUMAN
GSM4128580,TRAIN,HUMAN
GSM4128702,TRAIN,HUMAN
GSM4128714,TRAIN,HUMAN
GSM4130994,TRAIN,HUMAN
GSM4131083,TRAIN,HUMAN
GSM4131095,TRAIN,HUMAN
GSM4131210,TRAIN,HUMAN
GSM4131940,TRAIN,HUMAN
GSM4133005,TRAIN,HUMAN
GSM4133080,TRAIN,HUMAN
GSM4133248,TRAIN,HUMAN
GSM4134270,TRAIN,HUMAN
GSM4134291,TRAIN,HUMAN
GSM4138218,TRAIN,HUMAN
GSM4138475,TRAIN,HUMAN
GSM4138480,TRAIN,HUMAN
GSM4138488,TRAIN,HUMAN
GSM4138910,TRAIN,HUMAN
GSM4139195,TRAIN,HUMAN
GSM4139280,TRAIN,HUMAN
GSM4139291,TRAIN,HUMAN
GSM4139341,TRAIN,HUMAN
GSM4140623,TRAIN,HUMAN
GSM4140816,TRAIN,HUMAN
GSM4142387,TRAIN,HUMAN
GSM4143773,TRAIN,HUMAN
GSM4144590,TRAIN,HUMAN
GSM4144591,TRAIN,HUMAN
GSM4145185,TRAIN,HUMAN
GSM4146160,TRAIN,HUMAN
GSM4148214,TRAIN,HUMAN
GSM4148437,TRAIN,HUMAN
GSM4148684,TRAIN,HUMAN
GSM4148790,TRAIN,HUMAN
GSM4149670,TRAIN,HUMAN
GSM4151659,TRAIN,HUMAN
GSM4151751,TRAIN,HUMAN
GSM4154545,TRAIN,HUMAN
GSM4154560,TRAIN,HUMAN
GSM4156100,TRAIN,HUMAN
GSM4156329,TRAIN,HUMAN
GSM4156796,TRAIN,HUMAN
GSM4158531,TRAIN,HUMAN
GSM4159526,TRAIN,HUMAN
GSM4160557,TRAIN,HUMAN
GSM4160681,TRAIN,HUMAN
GSM4160707,TRAIN,HUMAN
GSM4161778,TRAIN,HUMAN
GSM4162000,TRAIN,HUMAN
GSM4162851,TRAIN,HUMAN
GSM4164815,TRAIN,HUMAN
GSM4173617,TRAIN,HUMAN
