geo_accession,split,species
GSM4104670,TRAIN,MOUSE
GSM4106145,TRAIN,MOUSE
GSM4106221,TRAIN,MOUSE
GSM4106496,TRAIN,MOUSE
GSM4106520,TRAIN,MOUSE
GSM4109432,TRAIN,MOUSE
GSM4113995,TRAIN,MOUSE
GSM4114287,TRAIN,MOUSE
GSM4114611,TRAIN,MOUSE
GSM4114694,TRAIN,MOUSE
GSM4115940,TRAIN,MOUSE
GSM4116414,TRAIN,MOUSE
GSM4116881,TRAIN,MOUSE
GSM4116912,TRAIN,MOUSE
GSM4116944,TRAIN,MOUSE
GSM4116976,TRAIN,MOUSE
GSM4117013,TRAIN,MOUSE
GSM4117019,TRAIN,MOUSE
GSM4119111,TRAIN,MOUSE
GSM4119619,TRAIN,MOUSE
GSM4120241,TRAIN,MOUSE
GSM4121233,TRAIN,MOUSE
GSM4121452,TRAIN,MOUSE
GSM4123965,TRAIN,MOUSE
GSM4125315,TRAIN,MOUSE
GSM4125644,TRAIN,MOUSE
GSM4127865,TRAIN,MOUSE
GSM4128680,TRAIN,MOUSE
GSM4130776,TRAIN,MOUSE
GSM4132063,TRAIN,MOUSE
GSM4133943,TRAIN,MOUSE
GSM4134115,TRAIN,MOUSE
GSM4134468,TRAIN,MOUSE
GSM4136064,TRAIN,MOUSE
GSM4138183,TRAIN,MOUSE
GSM4138362,TRAIN,MOUSE
GSM4138452,TRAIN,MOUSE
GSM4139645,TRAIN,MOUSE
GSM4139646,TRAIN,MOUSE
GSM4139662,TRAIN,MOUSE
GSM4139667,TRAIN,MOUSE
GSM4140550,TRAIN,MOUSE
GSM4141489,TRAIN,MOUSE
GSM4141571,TRAIN,MOUSE
GSM4142898,TRAIN,MOUSE
GSM4143000,TRAIN,MOUSE
GSM4143300,TRAIN,MOUSE
GSM4144266,TRAIN,MOUSE
GSM4144623,TRAIN,MOUSE
GSM4144861,TRAIN,MOUSE
GSM4144934,TRAIN,MOUSE
GSM4146169,TRAIN,MOUSE
GSM4146668,TRAIN,MOUSE
GSM4146681,TRAIN,MOUSE
GSM4148116,TRAIN,MOUSE
GSM4148179,TRAIN,MOUSE
GSM4148629,TRAIN,MOUSE
GSM4148637,TRAIN,MOUSE
GSM4150521,TRAIN,MOUSE
GSM4150614,TRAIN,MOUSE
GSM4151442,TRAIN,MOUSE
GSM4151507,TRAIN,MOUSE
GSM4151594,TRAIN,MOUSE
GSM4152153,TRAIN,MOUSE
GSM4152178,TRAIN,MOUSE
GSM4152255,TRAIN,MOUSE
GSM4152260,TRAIN,MOUSE
GSM4153415,TRAIN,MOUSE
GSM4153458,TRAIN,MOUSE
GSM4153464,TRAIN,MOUSE
GSM4154268,TRAIN,MOUSE
GSM4154875,TRAIN,MOUSE
GSM4155774,TRAIN,MOUSE
GSM4156425,TRAIN,MOUSE
GSM4156537,TRAIN,MOUSE
GSM4156913,TRAIN,MOUSE
GSM4157906,TRAIN,MOUSE
GSM4158854,TRAIN,MOUSE
GSM4158947,TRAIN,MOUSE
GSM4158998,TRAIN,MOUSE
GSM4159658,TRAIN,MOUSE
GSM4159662,TRAIN,MOUSE
GSM4160050,TRAIN,MOUSE
GSM4160219,TRAIN,MOUSE
GSM4162066,TRAIN,MOUSE
GSM4171588,TRAIN,MOUSE
GSM4173540,TRAIN,MOUSE
GSM4173776,TRAIN,MOUSE
GSM4174058,TRAIN,MOUSE
GSM4174237,TRAIN,MOUSE
GSM4174289,TRAIN,MOUSE
GSM4174326,TRAIN,MOUSE
GSM4174674,TRAIN,MOUSE
GSM4174849,TRAIN,MOUSE
GSM4175273,TRAIN,MOUSE
GSM4175288,TRAIN,MOUSE
GSM4175310,TRAIN,MOUSE
GSM4176038,TRAIN,MOUSE
GSM4176138,TRAIN,MOUSE
GSM4176191,TRAIN,MOUSE
GSM4178177,TRAIN,MOUSE
GSM4182429,TRAIN,MOUSE
GSM4182517,TRAIN,MOUSE
GSM4183355,TRAIN,MOUSE
GSM4184918,TRAIN,MOUSE
GSM4185084,TRAIN,MOUSE
GSM4185113,TRAIN,MOUSE
GSM4186896,TRAIN,MOUSE
GSM4187035,TRAIN,MOUSE
GSM4188940,TRAIN,MOUSE
GSM4189304,TRAIN,MOUSE
GSM4189334,TRAIN,MOUSE
GSM4189349,TRAIN,MOUSE
GSM4189799,TRAIN,MOUSE
GSM4190543,TRAIN,MOUSE
GSM4190549,TRAIN,MOUSE
GSM4190664,TRAIN,MOUSE
GSM4192186,TRAIN,MOUSE
GSM4193239,TRAIN,MOUSE
GSM4194811,TRAIN,MOUSE
GSM4194879,TRAIN,MOUSE
GSM4194895,TRAIN,MOUSE
GSM4195120,TRAIN,MOUSE
GSM4196436,TRAIN,MOUSE
GSM4196556,TRAIN,MOUSE
GSM4196603,TRAIN,MOUSE
GSM4196679,TRAIN,MOUSE
GSM4196746,TRAIN,MOUSE
GSM4196800,TRAIN,MOUSE
GSM4196861,TRAIN,MOUSE
GSM4197154,TRAIN,MOUSE
GSM4197155,TRAIN,MOUSE
GSM4199372,TRAIN,MOUSE
GSM4199374,TRAIN,MOUSE
GSM4199382,TRAIN,MOUSE
GSM4199390,TRAIN,MOUSE
GSM4199397,TRAIN,MOUSE
GSM4199424,TRAIN,MOUSE
GSM4199425,TRAIN,MOUSE
GSM4199493,TRAIN,MOUSE
GSM4199527,TRAIN,MOUSE
GSM4199670,TRAIN,MOUSE
GSM4199742,TRAIN,MOUSE
GSM4199767,TRAIN,MOUSE
GSM4199838,TRAIN,MOUSE
GSM4200039,TRAIN,MOUSE
GSM4200123,TRAIN,MOUSE
GSM4200341,TRAIN,MOUSE
GSM4200597,TRAIN,MOUSE
GSM4200839,TRAIN,MOUSE
GSM4201020,TRAIN,MOUSE
GSM4201052,TRAIN,MOUSE
GSM4202495,TRAIN,MOUSE
GSM4202697,TRAIN,MOUSE
GSM4203676,TRAIN,MOUSE
GSM4204355,TRAIN,MOUSE
GSM4204357,TRAIN,MOUSE
GSM4204476,TRAIN,MOUSE
GSM4204817,TRAIN,MOUSE
GSM4204823,TRAIN,MOUSE
GSM4205473,TRAIN,MOUSE
GSM4205654,TRAIN,MOUSE
GSM4205676,TRAIN,MOUSE
GSM4207001,TRAIN,MOUSE
GSM4209237,TRAIN,MOUSE
GSM4209909,TRAIN,MOUSE
GSM4210030,TRAIN,MOUSE
GSM4210809,TRAIN,MOUSE
GSM4211036,TRAIN,MOUSE
GSM4211087,TRAIN,MOUSE
GSM4211158,TRAIN,MOUSE
GSM4212443,TRAIN,MOUSE
GSM4213135,TRAIN,MOUSE
GSM4213145,TRAIN,MOUSE
GSM4213609,TRAIN,MOUSE
GSM4215160,TRAIN,MOUSE
GSM4215168,TRAIN,MOUSE
GSM4215636,TRAIN,MOUSE
GSM4216253,TRAIN,MOUSE
GSM4216396,TRAIN,MOUSE
GSM4216478,TRAIN,MOUSE
GSM4217268,TRAIN,MOUSE
GSM4217579,TRAIN,MOUSE
GSM4217589,TRAIN,MOUSE
GSM4218405,TRAIN,MOUSE
GSM4218416,TRAIN,MOUSE
GSM4218671,TRAIN,MOUSE
GSM4218718,TRAIN,MOUSE
GSM4218757,TRAIN,MOUSE
GSM4218764,TRAIN,MOUSE
GSM4218850,TRAIN,MOUSE
GSM4218963,TRAIN,MOUSE
GSM4219057,TRAIN,MOUSE
GSM4219081,TRAIN,MOUSE
GSM4219090,TRAIN,MOUSE
GSM4219271,TRAIN,MOUSE
GSM4219279,TRAIN,MOUSE
GSM4219497,TRAIN,MOUSE
GSM4219503,TRAIN,MOUSE
GSM4219518,TRAIN,MOUSE
GSM4220861,TRAIN,MOUSE
GSM4221251,TRAIN,MOUSE
GSM4221911,TRAIN,MOUSE
GSM4222307,TRAIN,MOUSE
GSM4222347,TRAIN,MOUSE
GSM4222353,TRAIN,MOUSE
GSM4222391,TRAIN,MOUSE
GSM4222410,TRAIN,MOUSE
GSM4222417,TRAIN,MOUSE
GSM4222575,TRAIN,MOUSE
GSM4222910,TRAIN,MOUSE
GSM4223363,TRAIN,MOUSE
GSM4223421,TRAIN,MOUSE
GSM4223691,TRAIN,MOUSE
GSM4224062,TRAIN,MOUSE
GSM4224820,TRAIN,MOUSE
GSM4225297,TRAIN,MOUSE
GSM4225299,TRAIN,MOUSE
GSM4226113,TRAIN,MOUSE
GSM4226910,TRAIN,MOUSE
GSM4230102,TRAIN,MOUSE
GSM4231115,TRAIN,MOUSE
GSM4231772,TRAIN,MOUSE
GSM4231795,TRAIN,MOUSE
GSM4231928,TRAIN,MOUSE
GSM4232092,TRAIN,MOUSE
GSM4232361,TRAIN,MOUSE
GSM4232827,TRAIN,MOUSE
GSM4233270,TRAIN,MOUSE
GSM4237701,TRAIN,MOUSE
GSM4237797,TRAIN,MOUSE
GSM4238181,TRAIN,MOUSE
GSM4238660,TRAIN,MOUSE
GSM4239719,TRAIN,MOUSE
GSM4239794,TRAIN,MOUSE
GSM4239796,TRAIN,MOUSE
GSM4239805,TRAIN,MOUSE
GSM4240222,TRAIN,MOUSE
GSM4240259,TRAIN,MOUSE
GSM4244956,TRAIN,MOUSE
GSM4247145,TRAIN,MOUSE
GSM4247623,TRAIN,MOUSE
GSM4249048,TRAIN,MOUSE
GSM4250880,TRAIN,MOUSE
GSM4251565,TRAIN,MOUSE
GSM4251718,TRAIN,MOUSE
GSM4253822,TRAIN,MOUSE
GSM4254264,TRAIN,MOUSE
GSM4254287,TRAIN,MOUSE
GSM4254305,TRAIN,MOUSE
GSM4256021,TRAIN,MOUSE
GSM4256047,TRAIN,MOUSE
GSM4257199,TRAIN,MOUSE
GSM4257507,TRAIN,MOUSE
GSM4257582,TRAIN,MOUSE
GSM4258348,TRAIN,MOUSE
GSM4258781,TRAIN,MOUSE
GSM4259344,TRAIN,MOUSE
GSM4260127,TRAIN,MOUSE
GSM4260130,TRAIN,MOUSE
GSM4260804,TRAIN,MOUSE
GSM4261261,TRAIN,MOUSE
GSM4261743,TRAIN,MOUSE
GSM4262945,TRAIN,MOUSE
GSM4263032,TRAIN,MOUSE
GSM4263889,TRAIN,MOUSE
GSM4271922,TRAIN,MOUSE
GSM4272595,TRAIN,MOUSE
GSM4272618,TRAIN,MOUSE
GSM4272629,TRAIN,MOUSE
GSM4272833,TRAIN,MOUSE
GSM4273464,TRAIN,MOUSE
GSM4274663,TRAIN,MOUSE
GSM4274774,TRAIN,MOUSE
GSM4274976,TRAIN,MOUSE
GSM4275287,TRAIN,MOUSE
GSM4275607,TRAIN,MOUSE
GSM4275718,TRAIN,MOUSE
GSM4276608,TRAIN,MOUSE
GSM4277172,TRAIN,MOUSE
GSM4277365,TRAIN,MOUSE
GSM4277562,TRAIN,MOUSE
GSM4278139,TRAIN,MOUSE
GSM4278621,TRAIN,MOUSE
GSM4278653,TRAIN,MOUSE
GSM4278662,TRAIN,MOUSE
GSM4278956,TRAIN,MOUSE
GSM4279082,TRAIN,MOUSE
GSM4279763,TRAIN,MOUSE
GSM4279818,TRAIN,MOUSE
GSM4280417,TRAIN,MOUSE
GSM4280765,TRAIN,MOUSE
GSM4280767,TRAIN,MOUSE
GSM4282299,TRAIN,MOUSE
GSM4282602,TRAIN,MOUSE
GSM4284886,TRAIN,MOUSE
GSM4285674,TRAIN,MOUSE
GSM4287353,TRAIN,MOUSE
GSM4287863,TRAIN,MOUSE
GSM4289753,TRAIN,MOUSE
GSM4289754,TRAIN,MOUSE
GSM4291314,TRAIN,MOUSE
GSM4291399,TRAIN,MOUSE
GSM4291400,TRAIN,MOUSE
GSM4291645,TRAIN,MOUSE
GSM4291743,TRAIN,MOUSE
GSM4292079,TRAIN,MOUSE
GSM4292236,TRAIN,MOUSE
GSM4292261,TRAIN,MOUSE
GSM4292791,TRAIN,MOUSE
GSM4292879,TRAIN,MOUSE
GSM4294066,TRAIN,MOUSE
GSM4294219,TRAIN,MOUSE
GSM4294230,TRAIN,MOUSE
GSM4294359,TRAIN,MOUSE
GSM4294415,TRAIN,MOUSE
GSM4294647,TRAIN,MOUSE
GSM4295019,TRAIN,MOUSE
GSM4295065,TRAIN,MOUSE
GSM4295360,TRAIN,MOUSE
GSM4295367,TRAIN,MOUSE
GSM4296355,TRAIN,MOUSE
GSM4299807,TRAIN,MOUSE
GSM4299984,TRAIN,MOUSE
GSM4299987,TRAIN,MOUSE
GSM4299994,TRAIN,MOUSE
GSM4301336,TRAIN,MOUSE
GSM4304111,TRAIN,MOUSE
GSM4304133,TRAIN,MOUSE
GSM4304372,TRAIN,MOUSE
GSM4304382,TRAIN,MOUSE
GSM4305158,TRAIN,MOUSE
GSM4305362,TRAIN,MOUSE
GSM4308376,TRAIN,MOUSE
GSM4310115,TRAIN,MOUSE
GSM4314392,TRAIN,MOUSE
GSM4317303,TRAIN,MOUSE
GSM4317395,TRAIN,MOUSE
GSM4318372,TRAIN,MOUSE
GSM4318766,TRAIN,MOUSE
GSM4318806,TRAIN,MOUSE
GSM4318869,TRAIN,MOUSE
GSM4318883,TRAIN,MOUSE
GSM4319091,TRAIN,MOUSE
GSM4319702,TRAIN,MOUSE
GSM4320163,TRAIN,MOUSE
GSM4320185,TRAIN,MOUSE
GSM4322084,TRAIN,MOUSE
GSM4322139,TRAIN,MOUSE
GSM4322162,TRAIN,MOUSE
GSM4323105,TRAIN,MOUSE
GSM4323244,TRAIN,MOUSE
GSM4323392,TRAIN,MOUSE
GSM4332654,TRAIN,MOUSE
GSM4336128,TRAIN,MOUSE
GSM4336398,TRAIN,MOUSE
GSM4337138,TRAIN,MOUSE
GSM4337739,TRAIN,MOUSE
GSM4338059,TRAIN,MOUSE
GSM4339150,TRAIN,MOUSE
GSM4339412,TRAIN,MOUSE
GSM4340183,TRAIN,MOUSE
GSM4340454,TRAIN,MOUSE
GSM4340731,TRAIN,MOUSE
GSM4363187,TRAIN,MOUSE
GSM4363606,TRAIN,MOUSE
GSM4363654,TRAIN,MOUSE
GSM4363664,TRAIN,MOUSE
GSM4365374,TRAIN,MOUSE
GSM4365622,TRAIN,MOUSE
GSM4365832,TRAIN,MOUSE
GSM4365930,TRAIN,MOUSE
GSM4365978,TRAIN,MOUSE
GSM4366166,TRAIN,MOUSE
GSM4366232,TRAIN,MOUSE
GSM4366235,TRAIN,MOUSE
GSM4366305,TRAIN,MOUSE
GSM4366324,TRAIN,MOUSE
GSM4366365,TRAIN,MOUSE
GSM4366420,TRAIN,MOUSE
GSM4366559,TRAIN,MOUSE
GSM4366568,TRAIN,MOUSE
GSM4366706,TRAIN,MOUSE
GSM4366880,TRAIN,MOUSE
GSM4366928,TRAIN,MOUSE
GSM4367316,TRAIN,MOUSE
GSM4367365,TRAIN,MOUSE
GSM4368356,TRAIN,MOUSE
GSM4368475,TRAIN,MOUSE
GSM4368645,TRAIN,MOUSE
GSM4376697,TRAIN,MOUSE
GSM4376699,TRAIN,MOUSE
GSM4384721,TRAIN,MOUSE
GSM4385318,TRAIN,MOUSE
GSM4385472,TRAIN,MOUSE
GSM4386453,TRAIN,MOUSE
GSM4386710,TRAIN,MOUSE
GSM4386740,TRAIN,MOUSE
GSM4386746,TRAIN,MOUSE
GSM4386767,TRAIN,MOUSE
GSM4387109,TRAIN,MOUSE
GSM4387648,TRAIN,MOUSE
GSM4387651,TRAIN,MOUSE
GSM4387913,TRAIN,MOUSE
GSM4388008,TRAIN,MOUSE
GSM4388040,TRAIN,MOUSE
GSM4388048,TRAIN,MOUSE
GSM4391289,TRAIN,MOUSE
GSM4395848,TRAIN,MOUSE
GSM4395862,TRAIN,MOUSE
GSM4395907,TRAIN,MOUSE
GSM4395945,TRAIN,MOUSE
GSM4396145,TRAIN,MOUSE
GSM4403717,TRAIN,MOUSE
GSM4403725,TRAIN,MOUSE
GSM4403757,TRAIN,MOUSE
GSM4403772,TRAIN,MOUSE
GSM4403809,TRAIN,MOUSE
GSM4404908,TRAIN,MOUSE
GSM4406867,TRAIN,MOUSE
GSM4406887,TRAIN,MOUSE
GSM4407264,TRAIN,MOUSE
GSM4407280,TRAIN,MOUSE
GSM4407416,TRAIN,MOUSE
GSM4407960,TRAIN,MOUSE
GSM4408014,TRAIN,MOUSE
GSM4408124,TRAIN,MOUSE
GSM4409675,TRAIN,MOUSE
GSM4409677,TRAIN,MOUSE
GSM4411385,TRAIN,MOUSE
GSM4411395,TRAIN,MOUSE
GSM4411827,TRAIN,MOUSE
GSM4413020,TRAIN,MOUSE
GSM4413048,TRAIN,MOUSE
GSM4414131,TRAIN,MOUSE
GSM4416498,TRAIN,MOUSE
GSM4416989,TRAIN,MOUSE
GSM4417202,TRAIN,MOUSE
GSM4417251,TRAIN,MOUSE
GSM4419083,TRAIN,MOUSE
GSM4419191,TRAIN,MOUSE
GSM4419745,TRAIN,MOUSE
GSM4419773,TRAIN,MOUSE
GSM4419929,TRAIN,MOUSE
GSM4419958,TRAIN,MOUSE
GSM4419964,TRAIN,MOUSE
GSM4419979,TRAIN,MOUSE
GSM4425478,TRAIN,MOUSE
GSM4426955,TRAIN,MOUSE
GSM4427966,TRAIN,MOUSE
GSM4430173,TRAIN,MOUSE
GSM4430194,TRAIN,MOUSE
GSM4430435,TRAIN,MOUSE
GSM4430458,TRAIN,MOUSE
GSM4431376,TRAIN,MOUSE
GSM4431439,TRAIN,MOUSE
GSM4431525,TRAIN,MOUSE
GSM4432246,TRAIN,MOUSE
GSM4432508,TRAIN,MOUSE
GSM4435001,TRAIN,MOUSE
GSM4435405,TRAIN,MOUSE
GSM4437178,TRAIN,MOUSE
GSM4437417,TRAIN,MOUSE
GSM4442315,TRAIN,MOUSE
GSM4442318,TRAIN,MOUSE
GSM4445303,TRAIN,MOUSE
GSM4445660,TRAIN,MOUSE
GSM4446382,TRAIN,MOUSE
GSM4446730,TRAIN,MOUSE
GSM4448763,TRAIN,MOUSE
GSM4449059,TRAIN,MOUSE
GSM4450692,TRAIN,MOUSE
GSM4450891,TRAIN,MOUSE
GSM4450907,TRAIN,MOUSE
GSM4450949,TRAIN,MOUSE
GSM4450961,TRAIN,MOUSE
GSM4452905,TRAIN,MOUSE
GSM4452917,TRAIN,MOUSE
GSM4452933,TRAIN,MOUSE
GSM4453703,TRAIN,MOUSE
GSM4453723,TRAIN,MOUSE
GSM4453923,TRAIN,MOUSE
GSM4454989,TRAIN,MOUSE
GSM4455076,TRAIN,MOUSE
GSM4455263,TRAIN,MOUSE
GSM4455499,TRAIN,MOUSE
GSM4456067,TRAIN,MOUSE
GSM4458395,TRAIN,MOUSE
GSM4458523,TRAIN,MOUSE
GSM4458648,TRAIN,MOUSE
GSM4458773,TRAIN,MOUSE
GSM4459990,TRAIN,MOUSE
GSM4462213,TRAIN,MOUSE
GSM4462242,TRAIN,MOUSE
GSM4466641,TRAIN,MOUSE
GSM4466676,TRAIN,MOUSE
GSM4471495,TRAIN,MOUSE
GSM4472574,TRAIN,MOUSE
GSM4473545,TRAIN,MOUSE
GSM4473639,TRAIN,MOUSE
GSM4474736,TRAIN,MOUSE
GSM4474744,TRAIN,MOUSE
GSM4475100,TRAIN,MOUSE
GSM4475281,TRAIN,MOUSE
GSM4475347,TRAIN,MOUSE
GSM4476001,TRAIN,MOUSE
GSM4476022,TRAIN,MOUSE
GSM4476035,TRAIN,MOUSE
GSM4476040,TRAIN,MOUSE
GSM4476110,TRAIN,MOUSE
GSM4476589,TRAIN,MOUSE
GSM4476770,TRAIN,MOUSE
GSM4476988,TRAIN,MOUSE
GSM4477007,TRAIN,MOUSE
GSM4477028,TRAIN,MOUSE
GSM4477501,TRAIN,MOUSE
GSM4481249,TRAIN,MOUSE
GSM4483652,TRAIN,MOUSE
GSM4484184,TRAIN,MOUSE
GSM4485078,TRAIN,MOUSE
GSM4485092,TRAIN,MOUSE
GSM4485430,TRAIN,MOUSE
GSM4486825,TRAIN,MOUSE
GSM4486829,TRAIN,MOUSE
GSM4487052,TRAIN,MOUSE
GSM4487546,TRAIN,MOUSE
GSM4487626,TRAIN,MOUSE
GSM4487686,TRAIN,MOUSE
GSM4487926,TRAIN,MOUSE
GSM4487930,TRAIN,MOUSE
GSM4489535,TRAIN,MOUSE
GSM4490303,TRAIN,MOUSE
GSM4490655,TRAIN,MOUSE
GSM4490830,TRAIN,MOUSE
GSM4490839,TRAIN,MOUSE
GSM4491110,TRAIN,MOUSE
GSM4491561,TRAIN,MOUSE
GSM4491580,TRAIN,MOUSE
GSM4494706,TRAIN,MOUSE
GSM4495159,TRAIN,MOUSE
GSM4495177,TRAIN,MOUSE
GSM4495382,TRAIN,MOUSE
GSM4498322,TRAIN,MOUSE
GSM4498420,TRAIN,MOUSE
GSM4498588,TRAIN,MOUSE
GSM4502385,TRAIN,MOUSE
GSM4502390,TRAIN,MOUSE
GSM4502424,TRAIN,MOUSE
GSM4502608,TRAIN,MOUSE
GSM4502853,TRAIN,MOUSE
GSM4503631,TRAIN,MOUSE
GSM4503896,TRAIN,MOUSE
GSM4504395,TRAIN,MOUSE
GSM4504809,TRAIN,MOUSE
GSM4505979,TRAIN,MOUSE
GSM4506267,TRAIN,MOUSE
GSM4506516,TRAIN,MOUSE
GSM4506589,TRAIN,MOUSE
GSM4512007,TRAIN,MOUSE
GSM4512947,TRAIN,MOUSE
GSM4514225,TRAIN,MOUSE
GSM4514231,TRAIN,MOUSE
GSM4516412,TRAIN,MOUSE
GSM4516577,TRAIN,MOUSE
GSM4516595,TRAIN,MOUSE
GSM4516667,TRAIN,MOUSE
GSM4516668,TRAIN,MOUSE
GSM4516728,TRAIN,MOUSE
GSM4516734,TRAIN,MOUSE
GSM4516858,TRAIN,MOUSE
GSM4516875,TRAIN,MOUSE
GSM4517111,TRAIN,MOUSE
GSM4517121,TRAIN,MOUSE
GSM4517166,TRAIN,MOUSE
GSM4517217,TRAIN,MOUSE
GSM4517230,TRAIN,MOUSE
GSM4517280,TRAIN,MOUSE
GSM4517297,TRAIN,MOUSE
GSM4518379,TRAIN,MOUSE
GSM4519048,TRAIN,MOUSE
GSM4519345,TRAIN,MOUSE
GSM4519399,TRAIN,MOUSE
GSM4521021,TRAIN,MOUSE
GSM4521226,TRAIN,MOUSE
GSM4521229,TRAIN,MOUSE
GSM4522964,TRAIN,MOUSE
GSM4523181,TRAIN,MOUSE
GSM4523235,TRAIN,MOUSE
GSM4523606,TRAIN,MOUSE
GSM4523627,TRAIN,MOUSE
GSM4523842,TRAIN,MOUSE
GSM4524006,TRAIN,MOUSE
GSM4525558,TRAIN,MOUSE
GSM4525592,TRAIN,MOUSE
GSM4542873,TRAIN,MOUSE
GSM4544494,TRAIN,MOUSE
GSM4544523,TRAIN,MOUSE
GSM4547114,TRAIN,MOUSE
GSM4547318,TRAIN,MOUSE
GSM4548085,TRAIN,MOUSE
GSM4548320,TRAIN,MOUSE
GSM4548771,TRAIN,MOUSE
GSM4551227,TRAIN,MOUSE
GSM4553483,TRAIN,MOUSE
GSM4553508,TRAIN,MOUSE
GSM4553967,TRAIN,MOUSE
GSM4555588,TRAIN,MOUSE
GSM4555848,TRAIN,MOUSE
GSM4556357,TRAIN,MOUSE
GSM4556370,TRAIN,MOUSE
GSM4556941,TRAIN,MOUSE
GSM4556945,TRAIN,MOUSE
GSM4558738,TRAIN,MOUSE
GSM4558986,TRAIN,MOUSE
GSM4559120,TRAIN,MOUSE
GSM4559979,TRAIN,MOUSE
GSM4560296,TRAIN,MOUSE
GSM4560367,TRAIN,MOUSE
GSM4563114,TRAIN,MOUSE
GSM4563347,TRAIN,MOUSE
GSM4563372,TRAIN,MOUSE
GSM4564014,TRAIN,MOUSE
GSM4564072,TRAIN,MOUSE
GSM4564130,TRAIN,MOUSE
GSM4564252,TRAIN,MOUSE
GSM4565368,TRAIN,MOUSE
GSM4565370,TRAIN,MOUSE
GSM4565833,TRAIN,MOUSE
GSM4566308,TRAIN,MOUSE
GSM4567015,TRAIN,MOUSE
GSM4567356,TRAIN,MOUSE
GSM4567412,TRAIN,MOUSE
GSM4567657,TRAIN,MOUSE
GSM4567659,TRAIN,MOUSE
GSM4567718,TRAIN,MOUSE
GSM4567767,TRAIN,MOUSE
GSM4567827,TRAIN,MOUSE
GSM4568668,TRAIN,MOUSE
GSM4569642,TRAIN,MOUSE
GSM4569663,TRAIN,MOUSE
GSM4570381,TRAIN,MOUSE
GSM4576025,TRAIN,MOUSE
GSM4577153,TRAIN,MOUSE
GSM4578135,TRAIN,MOUSE
GSM4578885,TRAIN,MOUSE
GSM4579040,TRAIN,MOUSE
GSM4579120,TRAIN,MOUSE
GSM4579562,TRAIN,MOUSE
GSM4579751,TRAIN,MOUSE
GSM4584999,TRAIN,MOUSE
GSM4585027,TRAIN,MOUSE
GSM4585502,TRAIN,MOUSE
GSM4585590,TRAIN,MOUSE
GSM4588171,TRAIN,MOUSE
GSM4590045,TRAIN,MOUSE
GSM4590899,TRAIN,MOUSE
GSM4591248,TRAIN,MOUSE
GSM4592178,TRAIN,MOUSE
GSM4592245,TRAIN,MOUSE
GSM4592476,TRAIN,MOUSE
GSM4593762,TRAIN,MOUSE
GSM4594000,TRAIN,MOUSE
GSM4594242,TRAIN,MOUSE
GSM4600778,TRAIN,MOUSE
GSM4600782,TRAIN,MOUSE
GSM4601735,TRAIN,MOUSE
GSM4601809,TRAIN,MOUSE
GSM4601828,TRAIN,MOUSE
GSM4601851,TRAIN,MOUSE
GSM4601894,TRAIN,MOUSE
GSM4601952,TRAIN,MOUSE
GSM4603087,TRAIN,MOUSE
GSM4603279,TRAIN,MOUSE
GSM4603379,TRAIN,MOUSE
GSM4604233,TRAIN,MOUSE
GSM4605331,TRAIN,MOUSE
GSM4605342,TRAIN,MOUSE
GSM4610145,TRAIN,MOUSE
GSM4610146,TRAIN,MOUSE
GSM4610151,TRAIN,MOUSE
GSM4610603,TRAIN,MOUSE
GSM4612862,TRAIN,MOUSE
GSM4612915,TRAIN,MOUSE
GSM4612922,TRAIN,MOUSE
GSM4613690,TRAIN,MOUSE
GSM4613953,TRAIN,MOUSE
GSM4614018,TRAIN,MOUSE
GSM4614035,TRAIN,MOUSE
GSM4614042,TRAIN,MOUSE
GSM4614254,TRAIN,MOUSE
GSM4614791,TRAIN,MOUSE
GSM4616055,TRAIN,MOUSE
GSM4616564,TRAIN,MOUSE
GSM4618158,TRAIN,MOUSE
GSM4618760,TRAIN,MOUSE
GSM4618763,TRAIN,MOUSE
GSM4623185,TRAIN,MOUSE
GSM4624219,TRAIN,MOUSE
GSM4624230,TRAIN,MOUSE
GSM4624315,TRAIN,MOUSE
GSM4624370,TRAIN,MOUSE
GSM4625095,TRAIN,MOUSE
GSM4625097,TRAIN,MOUSE
GSM4625100,TRAIN,MOUSE
GSM4625338,TRAIN,MOUSE
GSM4625674,TRAIN,MOUSE
GSM4625822,TRAIN,MOUSE
GSM4628226,TRAIN,MOUSE
GSM4630025,TRAIN,MOUSE
GSM4630560,TRAIN,MOUSE
GSM4630608,TRAIN,MOUSE
GSM4631527,TRAIN,MOUSE
GSM4631638,TRAIN,MOUSE
GSM4631882,TRAIN,MOUSE
GSM4631932,TRAIN,MOUSE
GSM4631957,TRAIN,MOUSE
GSM4632377,TRAIN,MOUSE
GSM4632458,TRAIN,MOUSE
GSM4633273,TRAIN,MOUSE
GSM4633441,TRAIN,MOUSE
GSM4635287,TRAIN,MOUSE
GSM4635335,TRAIN,MOUSE
GSM4635842,TRAIN,MOUSE
GSM4636216,TRAIN,MOUSE
GSM4636564,TRAIN,MOUSE
GSM4637210,TRAIN,MOUSE
GSM4637249,TRAIN,MOUSE
GSM4640696,TRAIN,MOUSE
GSM4643100,TRAIN,MOUSE
GSM4644004,TRAIN,MOUSE
GSM4644442,TRAIN,MOUSE
GSM4644553,TRAIN,MOUSE
GSM4645049,TRAIN,MOUSE
GSM4645175,TRAIN,MOUSE
GSM4646856,TRAIN,MOUSE
GSM4646949,TRAIN,MOUSE
